Name;Sport;Date;Start time;Duration;Total distance (km);Average heart rate (bpm);Average speed (km/h);Max speed (km/h);Average pace (min/km);Max pace (min/km);Calories;Fat percentage of calories(%);Average cadence (rpm);Average stride length (cm);Running index;Training load;Ascent (m);Descent (m);Average power (W);Max power (W);Notes;Height (cm);Weight (kg);HR max;HR sit;VO2max
1995;00:02:15;105;;;;;;;;;;;;;;;;;;;;;;;;
1996;00:02:16;105;;;;;;;;;;;;;;;;;;;;;;;;
1997;00:02:17;105;;;;;;;;;;;;;;;;;;;;;;;;
1998;00:02:18;105;;;;;;;;;;;;;;;;;;;;;;;;
1999;00:02:19;105;;;;;;;;;;;;;;;;;;;;;;;;
2000;00:02:20;105;;;;;;;;;;;;;;;;;;;;;;;;
2001;00:02:21;105;;;;;;;;;;;;;;;;;;;;;;;;
2002;00:02:22;105;;;;;;;;;;;;;;;;;;;;;;;;
2003;00:02:23;104;;;;;;;;;;;;;;;;;;;;;;;;
2004;00:02:24;104;;;;;;;;;;;;;;;;;;;;;;;;
2005;00:02:25;104;;;;;;;;;;;;;;;;;;;;;;;;
2006;00:02:26;104;;;;;;;;;;;;;;;;;;;;;;;;
2007;00:02:27;104;;;;;;;;;;;;;;;;;;;;;;;;
2008;00:02:28;105;;;;;;;;;;;;;;;;;;;;;;;;
2009;00:02:29;105;;;;;;;;;;;;;;;;;;;;;;;;
2010;00:02:30;104;;;;;;;;;;;;;;;;;;;;;;;;
2011;00:02:31;104;;;;;;;;;;;;;;;;;;;;;;;;
2012;00:02:32;104;;;;;;;;;;;;;;;;;;;;;;;;
2013;00:02:33;104;;;;;;;;;;;;;;;;;;;;;;;;
2014;00:02:34;104;;;;;;;;;;;;;;;;;;;;;;;;
2015;00:02:35;105;;;;;;;;;;;;;;;;;;;;;;;;
2016;00:02:36;106;;;;;;;;;;;;;;;;;;;;;;;;
2017;00:02:37;106;;;;;;;;;;;;;;;;;;;;;;;;
2018;00:02:38;107;;;;;;;;;;;;;;;;;;;;;;;;
2019;00:02:39;108;;;;;;;;;;;;;;;;;;;;;;;;
2020;00:02:40;109;;;;;;;;;;;;;;;;;;;;;;;;
2021;00:02:41;109;;;;;;;;;;;;;;;;;;;;;;;;
2022;00:02:42;109;;;;;;;;;;;;;;;;;;;;;;;;
2023;00:02:43;109;;;;;;;;;;;;;;;;;;;;;;;;
2024;00:02:44;110;;;;;;;;;;;;;;;;;;;;;;;;
2025;00:02:45;110;;;;;;;;;;;;;;;;;;;;;;;;
2026;00:02:46;110;;;;;;;;;;;;;;;;;;;;;;;;
2027;00:02:47;110;;;;;;;;;;;;;;;;;;;;;;;;
2028;00:02:48;110;;;;;;;;;;;;;;;;;;;;;;;;
2029;00:02:49;110;;;;;;;;;;;;;;;;;;;;;;;;
2030;00:02:50;111;;;;;;;;;;;;;;;;;;;;;;;;
2031;00:02:51;111;;;;;;;;;;;;;;;;;;;;;;;;
2032;00:02:52;112;;;;;;;;;;;;;;;;;;;;;;;;
2033;00:02:53;112;;;;;;;;;;;;;;;;;;;;;;;;
2034;00:02:54;113;;;;;;;;;;;;;;;;;;;;;;;;
2035;00:02:55;112;;;;;;;;;;;;;;;;;;;;;;;;
2036;00:02:56;112;;;;;;;;;;;;;;;;;;;;;;;;
2037;00:02:57;111;;;;;;;;;;;;;;;;;;;;;;;;
2038;00:02:58;111;;;;;;;;;;;;;;;;;;;;;;;;
2039;00:02:59;111;;;;;;;;;;;;;;;;;;;;;;;;
2040;00:03:00;111;;;;;;;;;;;;;;;;;;;;;;;;
2041;00:03:01;110;;;;;;;;;;;;;;;;;;;;;;;;
2042;00:03:02;110;;;;;;;;;;;;;;;;;;;;;;;;
2043;00:03:03;109;;;;;;;;;;;;;;;;;;;;;;;;
2044;00:03:04;109;;;;;;;;;;;;;;;;;;;;;;;;
2045;00:03:05;109;;;;;;;;;;;;;;;;;;;;;;;;
2046;00:03:06;110;;;;;;;;;;;;;;;;;;;;;;;;
2047;00:03:07;110;;;;;;;;;;;;;;;;;;;;;;;;
2048;00:03:08;110;;;;;;;;;;;;;;;;;;;;;;;;
2049;00:03:09;111;;;;;;;;;;;;;;;;;;;;;;;;
2050;00:03:10;111;;;;;;;;;;;;;;;;;;;;;;;;
2051;00:03:11;112;;;;;;;;;;;;;;;;;;;;;;;;
2052;00:03:12;112;;;;;;;;;;;;;;;;;;;;;;;;
2053;00:03:13;112;;;;;;;;;;;;;;;;;;;;;;;;
2054;00:03:14;113;;;;;;;;;;;;;;;;;;;;;;;;
2055;00:03:15;113;;;;;;;;;;;;;;;;;;;;;;;;
2056;00:03:16;112;;;;;;;;;;;;;;;;;;;;;;;;
2057;00:03:17;112;;;;;;;;;;;;;;;;;;;;;;;;
2058;00:03:18;111;;;;;;;;;;;;;;;;;;;;;;;;
2059;00:03:19;110;;;;;;;;;;;;;;;;;;;;;;;;
2060;00:03:20;110;;;;;;;;;;;;;;;;;;;;;;;;
2061;00:03:21;110;;;;;;;;;;;;;;;;;;;;;;;;
2062;00:03:22;110;;;;;;;;;;;;;;;;;;;;;;;;
2063;00:03:23;110;;;;;;;;;;;;;;;;;;;;;;;;
2064;00:03:24;110;;;;;;;;;;;;;;;;;;;;;;;;
2065;00:03:25;109;;;;;;;;;;;;;;;;;;;;;;;;
2066;00:03:26;109;;;;;;;;;;;;;;;;;;;;;;;;
2067;00:03:27;110;;;;;;;;;;;;;;;;;;;;;;;;
2068;00:03:28;110;;;;;;;;;;;;;;;;;;;;;;;;
2069;00:03:29;110;;;;;;;;;;;;;;;;;;;;;;;;
2070;00:03:30;110;;;;;;;;;;;;;;;;;;;;;;;;
2071;00:03:31;110;;;;;;;;;;;;;;;;;;;;;;;;
2072;00:03:32;111;;;;;;;;;;;;;;;;;;;;;;;;
2073;00:03:33;111;;;;;;;;;;;;;;;;;;;;;;;;
2074;00:03:34;111;;;;;;;;;;;;;;;;;;;;;;;;
2075;00:03:35;112;;;;;;;;;;;;;;;;;;;;;;;;
2076;00:03:36;113;;;;;;;;;;;;;;;;;;;;;;;;
2077;00:03:37;114;;;;;;;;;;;;;;;;;;;;;;;;
2078;00:03:38;115;;;;;;;;;;;;;;;;;;;;;;;;
2079;00:03:39;116;;;;;;;;;;;;;;;;;;;;;;;;
2080;00:03:40;116;;;;;;;;;;;;;;;;;;;;;;;;
2081;00:03:41;118;;;;;;;;;;;;;;;;;;;;;;;;
2082;00:03:42;118;;;;;;;;;;;;;;;;;;;;;;;;
2083;00:03:43;118;;;;;;;;;;;;;;;;;;;;;;;;
2084;00:03:44;118;;;;;;;;;;;;;;;;;;;;;;;;
2085;00:03:45;118;;;;;;;;;;;;;;;;;;;;;;;;
2086;00:03:46;118;;;;;;;;;;;;;;;;;;;;;;;;
2087;00:03:47;118;;;;;;;;;;;;;;;;;;;;;;;;
2088;00:03:48;118;;;;;;;;;;;;;;;;;;;;;;;;
2089;00:03:49;118;;;;;;;;;;;;;;;;;;;;;;;;
2090;00:03:50;117;;;;;;;;;;;;;;;;;;;;;;;;
2091;00:03:51;117;;;;;;;;;;;;;;;;;;;;;;;;
2092;00:03:52;116;;;;;;;;;;;;;;;;;;;;;;;;
2093;00:03:53;115;;;;;;;;;;;;;;;;;;;;;;;;
2094;00:03:54;115;;;;;;;;;;;;;;;;;;;;;;;;
2095;00:03:55;114;;;;;;;;;;;;;;;;;;;;;;;;
2096;00:03:56;114;;;;;;;;;;;;;;;;;;;;;;;;
2097;00:03:57;113;;;;;;;;;;;;;;;;;;;;;;;;
2098;00:03:58;113;;;;;;;;;;;;;;;;;;;;;;;;
2099;00:03:59;113;;;;;;;;;;;;;;;;;;;;;;;;
2100;00:04:00;112;;;;;;;;;;;;;;;;;;;;;;;;
2101;00:04:01;112;;;;;;;;;;;;;;;;;;;;;;;;
2102;00:04:02;112;;;;;;;;;;;;;;;;;;;;;;;;
2103;00:04:03;112;;;;;;;;;;;;;;;;;;;;;;;;
2104;00:04:04;111;;;;;;;;;;;;;;;;;;;;;;;;
2105;00:04:05;111;;;;;;;;;;;;;;;;;;;;;;;;
2106;00:04:06;111;;;;;;;;;;;;;;;;;;;;;;;;
2107;00:04:07;112;;;;;;;;;;;;;;;;;;;;;;;;
2108;00:04:08;112;;;;;;;;;;;;;;;;;;;;;;;;
2109;00:04:09;112;;;;;;;;;;;;;;;;;;;;;;;;
2110;00:04:10;113;;;;;;;;;;;;;;;;;;;;;;;;
2111;00:04:11;113;;;;;;;;;;;;;;;;;;;;;;;;
2112;00:04:12;114;;;;;;;;;;;;;;;;;;;;;;;;
2113;00:04:13;114;;;;;;;;;;;;;;;;;;;;;;;;
2114;00:04:14;114;;;;;;;;;;;;;;;;;;;;;;;;
2115;00:04:15;115;;;;;;;;;;;;;;;;;;;;;;;;
2116;00:04:16;115;;;;;;;;;;;;;;;;;;;;;;;;
2117;00:04:17;115;;;;;;;;;;;;;;;;;;;;;;;;
2118;00:04:18;115;;;;;;;;;;;;;;;;;;;;;;;;
2119;00:04:19;115;;;;;;;;;;;;;;;;;;;;;;;;
2120;00:04:20;114;;;;;;;;;;;;;;;;;;;;;;;;
2121;00:04:21;113;;;;;;;;;;;;;;;;;;;;;;;;
2122;00:04:22;113;;;;;;;;;;;;;;;;;;;;;;;;
2123;00:04:23;113;;;;;;;;;;;;;;;;;;;;;;;;
2124;00:04:24;112;;;;;;;;;;;;;;;;;;;;;;;;
2125;00:04:25;111;;;;;;;;;;;;;;;;;;;;;;;;
2126;00:04:26;110;;;;;;;;;;;;;;;;;;;;;;;;
2127;00:04:27;109;;;;;;;;;;;;;;;;;;;;;;;;
2128;00:04:28;108;;;;;;;;;;;;;;;;;;;;;;;;
2129;00:04:29;108;;;;;;;;;;;;;;;;;;;;;;;;
2130;00:04:30;108;;;;;;;;;;;;;;;;;;;;;;;;
2131;00:04:31;107;;;;;;;;;;;;;;;;;;;;;;;;
2132;00:04:32;107;;;;;;;;;;;;;;;;;;;;;;;;
2133;00:04:33;107;;;;;;;;;;;;;;;;;;;;;;;;
2134;00:04:34;107;;;;;;;;;;;;;;;;;;;;;;;;
2135;00:04:35;106;;;;;;;;;;;;;;;;;;;;;;;;
2136;00:04:36;105;;;;;;;;;;;;;;;;;;;;;;;;
2137;00:04:37;104;;;;;;;;;;;;;;;;;;;;;;;;
2138;00:04:38;103;;;;;;;;;;;;;;;;;;;;;;;;
2139;00:04:39;103;;;;;;;;;;;;;;;;;;;;;;;;
2140;00:04:40;103;;;;;;;;;;;;;;;;;;;;;;;;
2141;00:04:41;103;;;;;;;;;;;;;;;;;;;;;;;;
2142;00:04:42;102;;;;;;;;;;;;;;;;;;;;;;;;
2143;00:04:43;102;;;;;;;;;;;;;;;;;;;;;;;;
2144;00:04:44;101;;;;;;;;;;;;;;;;;;;;;;;;
2145;00:04:45;101;;;;;;;;;;;;;;;;;;;;;;;;
2146;00:04:46;101;;;;;;;;;;;;;;;;;;;;;;;;
2147;00:04:47;101;;;;;;;;;;;;;;;;;;;;;;;;
2148;00:04:48;101;;;;;;;;;;;;;;;;;;;;;;;;
2149;00:04:49;101;;;;;;;;;;;;;;;;;;;;;;;;
2150;00:04:50;101;;;;;;;;;;;;;;;;;;;;;;;;
2151;00:04:51;101;;;;;;;;;;;;;;;;;;;;;;;;
2152;00:04:52;101;;;;;;;;;;;;;;;;;;;;;;;;
2153;00:04:53;101;;;;;;;;;;;;;;;;;;;;;;;;
2154;00:04:54;101;;;;;;;;;;;;;;;;;;;;;;;;
2155;00:04:55;101;;;;;;;;;;;;;;;;;;;;;;;;
2156;00:04:56;101;;;;;;;;;;;;;;;;;;;;;;;;
2157;00:04:57;102;;;;;;;;;;;;;;;;;;;;;;;;
2158;00:04:58;102;;;;;;;;;;;;;;;;;;;;;;;;
2159;00:04:59;102;;;;;;;;;;;;;;;;;;;;;;;;
2160;00:05:00;102;;;;;;;;;;;;;;;;;;;;;;;;
2161;00:05:01;103;;;;;;;;;;;;;;;;;;;;;;;;
2162;00:05:02;103;;;;;;;;;;;;;;;;;;;;;;;;
2163;00:05:03;104;;;;;;;;;;;;;;;;;;;;;;;;
2164;00:05:04;104;;;;;;;;;;;;;;;;;;;;;;;;
2165;00:05:05;105;;;;;;;;;;;;;;;;;;;;;;;;
2166;00:05:06;105;;;;;;;;;;;;;;;;;;;;;;;;
2167;00:05:07;105;;;;;;;;;;;;;;;;;;;;;;;;
2168;00:05:08;105;;;;;;;;;;;;;;;;;;;;;;;;
2169;00:05:09;105;;;;;;;;;;;;;;;;;;;;;;;;
2170;00:05:10;105;;;;;;;;;;;;;;;;;;;;;;;;
2171;00:05:11;105;;;;;;;;;;;;;;;;;;;;;;;;
2172;00:05:12;105;;;;;;;;;;;;;;;;;;;;;;;;
2173;00:05:13;105;;;;;;;;;;;;;;;;;;;;;;;;
2174;00:05:14;105;;;;;;;;;;;;;;;;;;;;;;;;
2175;00:05:15;106;;;;;;;;;;;;;;;;;;;;;;;;
2176;00:05:16;105;;;;;;;;;;;;;;;;;;;;;;;;
2177;00:05:17;105;;;;;;;;;;;;;;;;;;;;;;;;
2178;00:05:18;104;;;;;;;;;;;;;;;;;;;;;;;;
2179;00:05:19;103;;;;;;;;;;;;;;;;;;;;;;;;
2180;00:05:20;102;;;;;;;;;;;;;;;;;;;;;;;;
2181;00:05:21;101;;;;;;;;;;;;;;;;;;;;;;;;
2182;00:05:22;101;;;;;;;;;;;;;;;;;;;;;;;;
2183;00:05:23;100;;;;;;;;;;;;;;;;;;;;;;;;
2184;00:05:24;100;;;;;;;;;;;;;;;;;;;;;;;;
2185;00:05:25;100;;;;;;;;;;;;;;;;;;;;;;;;
2186;00:05:26;100;;;;;;;;;;;;;;;;;;;;;;;;
2187;00:05:27;101;;;;;;;;;;;;;;;;;;;;;;;;
2188;00:05:28;100;;;;;;;;;;;;;;;;;;;;;;;;
2189;00:05:29;100;;;;;;;;;;;;;;;;;;;;;;;;
2190;00:05:30;100;;;;;;;;;;;;;;;;;;;;;;;;
2191;00:05:31;100;;;;;;;;;;;;;;;;;;;;;;;;
2192;00:05:32;100;;;;;;;;;;;;;;;;;;;;;;;;
2193;00:05:33;100;;;;;;;;;;;;;;;;;;;;;;;;
2194;00:05:34;100;;;;;;;;;;;;;;;;;;;;;;;;
2195;00:05:35;100;;;;;;;;;;;;;;;;;;;;;;;;
2196;00:05:36;101;;;;;;;;;;;;;;;;;;;;;;;;
2197;00:05:37;101;;;;;;;;;;;;;;;;;;;;;;;;
2198;00:05:38;101;;;;;;;;;;;;;;;;;;;;;;;;
2199;00:05:39;101;;;;;;;;;;;;;;;;;;;;;;;;
2200;00:05:40;102;;;;;;;;;;;;;;;;;;;;;;;;
2201;00:05:41;102;;;;;;;;;;;;;;;;;;;;;;;;
2202;00:05:42;102;;;;;;;;;;;;;;;;;;;;;;;;
2203;00:05:43;102;;;;;;;;;;;;;;;;;;;;;;;;
2204;00:05:44;101;;;;;;;;;;;;;;;;;;;;;;;;
2205;00:05:45;101;;;;;;;;;;;;;;;;;;;;;;;;
2206;00:05:46;99;;;;;;;;;;;;;;;;;;;;;;;;
2207;00:05:47;99;;;;;;;;;;;;;;;;;;;;;;;;
2208;00:05:48;98;;;;;;;;;;;;;;;;;;;;;;;;
2209;00:05:49;97;;;;;;;;;;;;;;;;;;;;;;;;
2210;00:05:50;97;;;;;;;;;;;;;;;;;;;;;;;;
2211;00:05:51;97;;;;;;;;;;;;;;;;;;;;;;;;
2212;00:05:52;97;;;;;;;;;;;;;;;;;;;;;;;;
2213;00:05:53;97;;;;;;;;;;;;;;;;;;;;;;;;
2214;00:05:54;97;;;;;;;;;;;;;;;;;;;;;;;;
2215;00:05:55;97;;;;;;;;;;;;;;;;;;;;;;;;
2216;00:05:56;97;;;;;;;;;;;;;;;;;;;;;;;;
2217;00:05:57;96;;;;;;;;;;;;;;;;;;;;;;;;
2218;00:05:58;94;;;;;;;;;;;;;;;;;;;;;;;;
2219;00:05:59;94;;;;;;;;;;;;;;;;;;;;;;;;
2220;00:06:00;94;;;;;;;;;;;;;;;;;;;;;;;;
2221;00:06:01;94;;;;;;;;;;;;;;;;;;;;;;;;
2222;00:06:02;94;;;;;;;;;;;;;;;;;;;;;;;;
2223;00:06:03;95;;;;;;;;;;;;;;;;;;;;;;;;
2224;00:06:04;95;;;;;;;;;;;;;;;;;;;;;;;;
2225;00:06:05;96;;;;;;;;;;;;;;;;;;;;;;;;
2226;00:06:06;96;;;;;;;;;;;;;;;;;;;;;;;;
2227;00:06:07;96;;;;;;;;;;;;;;;;;;;;;;;;
2228;00:06:08;96;;;;;;;;;;;;;;;;;;;;;;;;
2229;00:06:09;97;;;;;;;;;;;;;;;;;;;;;;;;
2230;00:06:10;98;;;;;;;;;;;;;;;;;;;;;;;;
2231;00:06:11;98;;;;;;;;;;;;;;;;;;;;;;;;
2232;00:06:12;99;;;;;;;;;;;;;;;;;;;;;;;;
2233;00:06:13;98;;;;;;;;;;;;;;;;;;;;;;;;
2234;00:06:14;98;;;;;;;;;;;;;;;;;;;;;;;;
2235;00:06:15;98;;;;;;;;;;;;;;;;;;;;;;;;
2236;00:06:16;97;;;;;;;;;;;;;;;;;;;;;;;;
2237;00:06:17;97;;;;;;;;;;;;;;;;;;;;;;;;
2238;00:06:18;97;;;;;;;;;;;;;;;;;;;;;;;;
2239;00:06:19;97;;;;;;;;;;;;;;;;;;;;;;;;
2240;00:06:20;97;;;;;;;;;;;;;;;;;;;;;;;;
2241;00:06:21;97;;;;;;;;;;;;;;;;;;;;;;;;
2242;00:06:22;97;;;;;;;;;;;;;;;;;;;;;;;;
2243;00:06:23;97;;;;;;;;;;;;;;;;;;;;;;;;
2244;00:06:24;97;;;;;;;;;;;;;;;;;;;;;;;;
2245;00:06:25;97;;;;;;;;;;;;;;;;;;;;;;;;
2246;00:06:26;97;;;;;;;;;;;;;;;;;;;;;;;;
2247;00:06:27;97;;;;;;;;;;;;;;;;;;;;;;;;
2248;00:06:28;97;;;;;;;;;;;;;;;;;;;;;;;;
2249;00:06:29;96;;;;;;;;;;;;;;;;;;;;;;;;
2250;00:06:30;96;;;;;;;;;;;;;;;;;;;;;;;;
2251;00:06:31;96;;;;;;;;;;;;;;;;;;;;;;;;
2252;00:06:32;97;;;;;;;;;;;;;;;;;;;;;;;;
2253;00:06:33;97;;;;;;;;;;;;;;;;;;;;;;;;
2254;00:06:34;97;;;;;;;;;;;;;;;;;;;;;;;;
2255;00:06:35;97;;;;;;;;;;;;;;;;;;;;;;;;
2256;00:06:36;97;;;;;;;;;;;;;;;;;;;;;;;;
2257;00:06:37;97;;;;;;;;;;;;;;;;;;;;;;;;
2258;00:06:38;97;;;;;;;;;;;;;;;;;;;;;;;;
2259;00:06:39;97;;;;;;;;;;;;;;;;;;;;;;;;
2260;00:06:40;97;;;;;;;;;;;;;;;;;;;;;;;;
2261;00:06:41;97;;;;;;;;;;;;;;;;;;;;;;;;
2262;00:06:42;97;;;;;;;;;;;;;;;;;;;;;;;;
2263;00:06:43;97;;;;;;;;;;;;;;;;;;;;;;;;
2264;00:06:44;97;;;;;;;;;;;;;;;;;;;;;;;;
2265;00:06:45;97;;;;;;;;;;;;;;;;;;;;;;;;
2266;00:06:46;97;;;;;;;;;;;;;;;;;;;;;;;;
2267;00:06:47;97;;;;;;;;;;;;;;;;;;;;;;;;
2268;00:06:48;97;;;;;;;;;;;;;;;;;;;;;;;;
2269;00:06:49;98;;;;;;;;;;;;;;;;;;;;;;;;
2270;00:06:50;98;;;;;;;;;;;;;;;;;;;;;;;;
2271;00:06:51;98;;;;;;;;;;;;;;;;;;;;;;;;
2272;00:06:52;98;;;;;;;;;;;;;;;;;;;;;;;;
2273;00:06:53;98;;;;;;;;;;;;;;;;;;;;;;;;
2274;00:06:54;98;;;;;;;;;;;;;;;;;;;;;;;;
2275;00:06:55;98;;;;;;;;;;;;;;;;;;;;;;;;
2276;00:06:56;98;;;;;;;;;;;;;;;;;;;;;;;;
2277;00:06:57;98;;;;;;;;;;;;;;;;;;;;;;;;
2278;00:06:58;98;;;;;;;;;;;;;;;;;;;;;;;;
2279;00:06:59;98;;;;;;;;;;;;;;;;;;;;;;;;
2280;00:07:00;99;;;;;;;;;;;;;;;;;;;;;;;;
2281;00:07:01;98;;;;;;;;;;;;;;;;;;;;;;;;
2282;00:07:02;99;;;;;;;;;;;;;;;;;;;;;;;;
2283;00:07:03;99;;;;;;;;;;;;;;;;;;;;;;;;
2284;00:07:04;99;;;;;;;;;;;;;;;;;;;;;;;;
2285;00:07:05;99;;;;;;;;;;;;;;;;;;;;;;;;
2286;00:07:06;98;;;;;;;;;;;;;;;;;;;;;;;;
2287;00:07:07;98;;;;;;;;;;;;;;;;;;;;;;;;
2288;00:07:08;98;;;;;;;;;;;;;;;;;;;;;;;;
2289;00:07:09;98;;;;;;;;;;;;;;;;;;;;;;;;
2290;00:07:10;98;;;;;;;;;;;;;;;;;;;;;;;;
2291;00:07:11;98;;;;;;;;;;;;;;;;;;;;;;;;
2292;00:07:12;98;;;;;;;;;;;;;;;;;;;;;;;;
2293;00:07:13;98;;;;;;;;;;;;;;;;;;;;;;;;
2294;00:07:14;97;;;;;;;;;;;;;;;;;;;;;;;;
2295;00:07:15;97;;;;;;;;;;;;;;;;;;;;;;;;
2296;00:07:16;98;;;;;;;;;;;;;;;;;;;;;;;;
2297;00:07:17;98;;;;;;;;;;;;;;;;;;;;;;;;
2298;00:07:18;98;;;;;;;;;;;;;;;;;;;;;;;;
2299;00:07:19;99;;;;;;;;;;;;;;;;;;;;;;;;
2300;00:07:20;99;;;;;;;;;;;;;;;;;;;;;;;;
2301;00:07:21;99;;;;;;;;;;;;;;;;;;;;;;;;
2302;00:07:22;99;;;;;;;;;;;;;;;;;;;;;;;;
2303;00:07:23;99;;;;;;;;;;;;;;;;;;;;;;;;
2304;00:07:24;99;;;;;;;;;;;;;;;;;;;;;;;;
2305;00:07:25;100;;;;;;;;;;;;;;;;;;;;;;;;
2306;00:07:26;100;;;;;;;;;;;;;;;;;;;;;;;;
2307;00:07:27;101;;;;;;;;;;;;;;;;;;;;;;;;
2308;00:07:28;101;;;;;;;;;;;;;;;;;;;;;;;;
2309;00:07:29;101;;;;;;;;;;;;;;;;;;;;;;;;
2310;00:07:30;100;;;;;;;;;;;;;;;;;;;;;;;;
2311;00:07:31;99;;;;;;;;;;;;;;;;;;;;;;;;
2312;00:07:32;99;;;;;;;;;;;;;;;;;;;;;;;;
2313;00:07:33;98;;;;;;;;;;;;;;;;;;;;;;;;
2314;00:07:34;98;;;;;;;;;;;;;;;;;;;;;;;;
2315;00:07:35;98;;;;;;;;;;;;;;;;;;;;;;;;
2316;00:07:36;98;;;;;;;;;;;;;;;;;;;;;;;;
2317;00:07:37;98;;;;;;;;;;;;;;;;;;;;;;;;
2318;00:07:38;98;;;;;;;;;;;;;;;;;;;;;;;;
2319;00:07:39;97;;;;;;;;;;;;;;;;;;;;;;;;
2320;00:07:40;97;;;;;;;;;;;;;;;;;;;;;;;;
2321;00:07:41;97;;;;;;;;;;;;;;;;;;;;;;;;
2322;00:07:42;97;;;;;;;;;;;;;;;;;;;;;;;;
2323;00:07:43;97;;;;;;;;;;;;;;;;;;;;;;;;
2324;00:07:44;96;;;;;;;;;;;;;;;;;;;;;;;;
2325;00:07:45;96;;;;;;;;;;;;;;;;;;;;;;;;
2326;00:07:46;96;;;;;;;;;;;;;;;;;;;;;;;;
2327;00:07:47;97;;;;;;;;;;;;;;;;;;;;;;;;
2328;00:07:48;97;;;;;;;;;;;;;;;;;;;;;;;;
2329;00:07:49;97;;;;;;;;;;;;;;;;;;;;;;;;
2330;00:07:50;96;;;;;;;;;;;;;;;;;;;;;;;;
2331;00:07:51;96;;;;;;;;;;;;;;;;;;;;;;;;
2332;00:07:52;95;;;;;;;;;;;;;;;;;;;;;;;;
2333;00:07:53;95;;;;;;;;;;;;;;;;;;;;;;;;
2334;00:07:54;95;;;;;;;;;;;;;;;;;;;;;;;;
2335;00:07:55;94;;;;;;;;;;;;;;;;;;;;;;;;
2336;00:07:56;94;;;;;;;;;;;;;;;;;;;;;;;;
2337;00:07:57;94;;;;;;;;;;;;;;;;;;;;;;;;
2338;00:07:58;94;;;;;;;;;;;;;;;;;;;;;;;;
2339;00:07:59;95;;;;;;;;;;;;;;;;;;;;;;;;
2340;00:08:00;95;;;;;;;;;;;;;;;;;;;;;;;;
2341;00:08:01;95;;;;;;;;;;;;;;;;;;;;;;;;
2342;00:08:02;95;;;;;;;;;;;;;;;;;;;;;;;;
2343;00:08:03;95;;;;;;;;;;;;;;;;;;;;;;;;
2344;00:08:04;95;;;;;;;;;;;;;;;;;;;;;;;;
2345;00:08:05;94;;;;;;;;;;;;;;;;;;;;;;;;
2346;00:08:06;94;;;;;;;;;;;;;;;;;;;;;;;;
2347;00:08:07;94;;;;;;;;;;;;;;;;;;;;;;;;
2348;00:08:08;94;;;;;;;;;;;;;;;;;;;;;;;;
2349;00:08:09;94;;;;;;;;;;;;;;;;;;;;;;;;
2350;00:08:10;94;;;;;;;;;;;;;;;;;;;;;;;;
2351;00:08:11;95;;;;;;;;;;;;;;;;;;;;;;;;
2352;00:08:12;95;;;;;;;;;;;;;;;;;;;;;;;;
2353;00:08:13;96;;;;;;;;;;;;;;;;;;;;;;;;
2354;00:08:14;96;;;;;;;;;;;;;;;;;;;;;;;;
2355;00:08:15;96;;;;;;;;;;;;;;;;;;;;;;;;
2356;00:08:16;97;;;;;;;;;;;;;;;;;;;;;;;;
2357;00:08:17;98;;;;;;;;;;;;;;;;;;;;;;;;
2358;00:08:18;98;;;;;;;;;;;;;;;;;;;;;;;;
2359;00:08:19;97;;;;;;;;;;;;;;;;;;;;;;;;
2360;00:08:20;97;;;;;;;;;;;;;;;;;;;;;;;;
2361;00:08:21;95;;;;;;;;;;;;;;;;;;;;;;;;
2362;00:08:22;95;;;;;;;;;;;;;;;;;;;;;;;;
2363;00:08:23;95;;;;;;;;;;;;;;;;;;;;;;;;
2364;00:08:24;95;;;;;;;;;;;;;;;;;;;;;;;;
2365;00:08:25;95;;;;;;;;;;;;;;;;;;;;;;;;
2366;00:08:26;96;;;;;;;;;;;;;;;;;;;;;;;;
2367;00:08:27;97;;;;;;;;;;;;;;;;;;;;;;;;
2368;00:08:28;98;;;;;;;;;;;;;;;;;;;;;;;;
2369;00:08:29;98;;;;;;;;;;;;;;;;;;;;;;;;
2370;00:08:30;99;;;;;;;;;;;;;;;;;;;;;;;;
2371;00:08:31;100;;;;;;;;;;;;;;;;;;;;;;;;
2372;00:08:32;100;;;;;;;;;;;;;;;;;;;;;;;;
2373;00:08:33;101;;;;;;;;;;;;;;;;;;;;;;;;
2374;00:08:34;100;;;;;;;;;;;;;;;;;;;;;;;;
2375;00:08:35;100;;;;;;;;;;;;;;;;;;;;;;;;
2376;00:08:36;100;;;;;;;;;;;;;;;;;;;;;;;;
2377;00:08:37;100;;;;;;;;;;;;;;;;;;;;;;;;
2378;00:08:38;100;;;;;;;;;;;;;;;;;;;;;;;;
2379;00:08:39;99;;;;;;;;;;;;;;;;;;;;;;;;
2380;00:08:40;99;;;;;;;;;;;;;;;;;;;;;;;;
2381;00:08:41;99;;;;;;;;;;;;;;;;;;;;;;;;
2382;00:08:42;99;;;;;;;;;;;;;;;;;;;;;;;;
2383;00:08:43;99;;;;;;;;;;;;;;;;;;;;;;;;
2384;00:08:44;99;;;;;;;;;;;;;;;;;;;;;;;;
2385;00:08:45;99;;;;;;;;;;;;;;;;;;;;;;;;
2386;00:08:46;99;;;;;;;;;;;;;;;;;;;;;;;;
2387;00:08:47;99;;;;;;;;;;;;;;;;;;;;;;;;
2388;00:08:48;100;;;;;;;;;;;;;;;;;;;;;;;;
2389;00:08:49;100;;;;;;;;;;;;;;;;;;;;;;;;
